multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio,evidencia_visual
3661,VNK296 GP,2022-05-13,10:31,104.0,60,AV LIBERTADOR,R03,ERROR,44.0,41.0,,,0.0,False
3664,UM 96 201,1932-01-01,11:29,124.0,80,AV LIBERTADOR,,PAGADA,44.0,40.0,,,0.0,False
3666,W326 AVE,2020-08-28,16:11,117.0,40,AV SIEMPRE VIVA,R03,APELADA,77.0,75.0,,,0.0,False
3668,UM 96 201,2020-09-20,20:34,140.0,60,RUTA 9,,APELADA,80.0,77.0,,,0.0,False
3669,WE FLYN,2021-07-27,16:11,74.0,40,RUTA 9,,IMPAGA,34.0,32.0,,,0.0,False
3670,OUTSTDN,1932-01-01,20:35,158.0,80,AV LIBERTADOR,R01,ERROR,78.0,74.0,,,0.0,False
3672,RFH 373,2023-01-29,11:29,94.0,60,AV SIEMPRE VIVA,,ERROR,34.0,31.0,,,0.0,False
3674,B 81 JKY,1932-01-01,11:29,153.0,80,RUTA 9,,IMPAGA,73.0,69.0,,,0.0,False
3676,HF 3461,2021-10-21,10:31,126.0,80,AV SIEMPRE VIVA,,APELADA,46.0,42.0,,,0.0,False
3677,CD 056 01,1932-01-01,10:32,84.0,60,AV LIBERTADOR,R03,APELADA,24.0,21.0,,,0.0,False
3679,HK 06 YMX,2023-10-25,16:12,108.0,40,AV LIBERTADOR,R02,PAGADA,68.0,66.0,,,0.0,False
3683,HK 06 YMX,2020-09-08,10:32,65.0,60,AV LIBERTADOR,R01,PAGADA,5.0,2.0,,,0.0,False
3685,GN64 OTP,2020-10-27,10:32,94.0,80,AV LIBERTADOR,R01,PAGADA,14.0,10.0,,,0.0,False
3694,WU08 YWC,2023-05-20,00:00,91.0,40,AV SIEMPRE VIVA,R01,APELADA,51.0,49.0,,,0.0,False
3695,DI2 LOT,2023-01-25,16:13,106.0,40,AV LIBERTADOR,R03,PAGADA,66.0,64.0,,,0.0,False
3703,HK 06 YMX,1932-01-01,11:30,156.0,80,AV LIBERTADOR,R02,APELADA,76.0,72.0,,,0.0,False
3707,X IIUME,1932-01-01,20:36,140.0,60,AV LIBERTADOR,R01,IMPAGA,80.0,77.0,,,0.0,False
3710,99 998 68,1932-01-01,16:14,76.0,40,AV SIEMPRE VIVA,,IMPAGA,36.0,34.0,,,0.0,False
3713,M20 CPR,1932-01-01,10:33,124.0,80,AV SIEMPRE VIVA,R03,PAGADA,44.0,40.0,,,0.0,False
3717,N HZ 1002,2024-01-01,10:33,95.0,60,RUTA 9,R01,IMPAGA,35.0,32.0,,,0.0,False
3719,BM -351,2023-12-24,11:30,92.0,80,AV LIBERTADOR,R03,APELADA,12.0,8.0,,,0.0,False
3723,WU 341 A,2022-08-04,20:36,153.0,80,AV SIEMPRE VIVA,,APELADA,73.0,69.0,,,0.0,False
3724,W326 AVE,2024-01-23,20:37,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0,,,0.0,False
3728,3646 HBH,1932-01-01,10:33,138.0,60,AV LIBERTADOR,R01,APELADA,78.0,75.0,,,0.0,False
3730,J1S1,2023-04-26,20:37,126.0,80,RUTA 9,R01,PAGADA,46.0,42.0,,,0.0,False
3734,UM 96 201,2024-02-07,20:37,95.0,80,RUTA 9,R01,APELADA,15.0,11.0,,,0.0,False
3743,INTIGR8,1932-01-01,16:15,131.0,80,AV SIEMPRE VIVA,,APELADA,51.0,47.0,,,0.0,False
3744,GCP332,2024-02-04,10:34,83.0,60,RUTA 9,,ERROR,23.0,20.0,,,0.0,False
3745,VNK296 GP,2021-10-29,10:34,79.0,40,RUTA 9,,IMPAGA,39.0,37.0,,,0.0,False
3746,GCP332,2020-07-17,20:38,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0,,,0.0,False
3747,NTHG LFT,2023-12-07,11:31,57.0,40,RUTA 9,,APELADA,17.0,15.0,,,0.0,False
3748,J1S1,1932-01-01,00:00,80.0,60,AV LIBERTADOR,R01,IMPAGA,20.0,17.0,,,0.0,False
3752,J1S1,2020-11-12,16:15,47.0,40,RUTA 9,R03,ERROR,7.0,5.0,,,0.0,False
3755,HAMSTUR,1932-01-01,00:00,106.0,40,AV LIBERTADOR,,ERROR,66.0,64.0,,,0.0,False
3756,CBM UK,2022-08-01,20:39,132.0,80,RUTA 9,R02,APELADA,52.0,48.0,,,0.0,False
3757,GCP332,2023-03-09,11:32,88.0,40,RUTA 9,,ERROR,48.0,46.0,,,0.0,False
3758,VNK296 GP,1932-01-01,10:34,49.0,40,RUTA 9,R03,PAGADA,9.0,7.0,,,0.0,False
3764,DI2 LOT,1932-01-01,00:00,80.0,40,RUTA 9,,APELADA,40.0,38.0,,,0.0,False
3765,81-ZF-JD,1932-01-01,16:15,129.0,60,AV LIBERTADOR,R02,ERROR,69.0,66.0,,,0.0,False
3767,BM -351,2023-03-10,10:35,120.0,60,AV LIBERTADOR,R03,PAGADA,60.0,57.0,,,0.0,False
3768,VNK296 GP,2020-07-27,00:00,137.0,80,RUTA 9,R03,APELADA,57.0,53.0,,,0.0,False
3770,TL03 GOG,1932-01-01,20:40,88.0,80,AV LIBERTADOR,R01,APELADA,8.0,4.0,,,0.0,False
3773,HF 3461,1932-01-01,20:40,76.0,40,AV LIBERTADOR,,IMPAGA,36.0,34.0,,,0.0,False
3776,VNK296 GP,1932-01-01,20:40,85.0,80,AV LIBERTADOR,R03,IMPAGA,5.0,1.0,,,0.0,False
3780,HAMSTUR,2021-05-04,20:41,87.0,80,AV SIEMPRE VIVA,,ERROR,7.0,3.0,,,0.0,False
3782,WU08 YWC,2022-03-29,20:41,128.0,80,AV SIEMPRE VIVA,R01,PAGADA,48.0,44.0,,,0.0,False
3783,BB 8986,1932-01-01,16:16,64.0,60,AV SIEMPRE VIVA,R01,PAGADA,4.0,1.0,,,0.0,False
3785,GOOGLE,2021-07-24,16:16,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0,,,0.0,False
3788,HF 3461,2021-07-16,16:16,98.0,80,RUTA 9,R02,ERROR,18.0,14.0,,,0.0,False
3789,N HZ 1002,1932-01-01,11:32,43.0,40,AV LIBERTADOR,R02,PAGADA,3.0,1.0,,,0.0,False
3792,M43 1ZW,2023-05-10,20:41,143.0,80,RUTA 9,R01,APELADA,63.0,59.0,,,0.0,False
3795,DK 414 N,1932-01-01,20:42,90.0,80,AV LIBERTADOR,R01,PAGADA,10.0,6.0,,,0.0,False
3796,CD 056 01,2022-10-25,16:16,116.0,40,RUTA 9,R03,ERROR,76.0,74.0,,,0.0,False
3798,HF 3461,2023-12-10,11:32,79.0,40,AV SIEMPRE VIVA,R02,PAGADA,39.0,37.0,,,0.0,False
3799,N HZ 1002,2022-10-30,11:33,97.0,40,AV SIEMPRE VIVA,R02,ERROR,57.0,55.0,,,0.0,False
3807,691 XC 80,1932-01-01,16:17,128.0,80,AV LIBERTADOR,R01,PAGADA,48.0,44.0,,,0.0,False
3808,M43 1ZW,2022-09-16,10:36,76.0,40,AV LIBERTADOR,R03,APELADA,36.0,34.0,,,0.0,False
3809,UW3932,2020-06-10,11:33,121.0,60,AV SIEMPRE VIVA,R02,IMPAGA,61.0,58.0,,,0.0,False
3810,UW3932,2024-02-05,20:42,132.0,60,AV SIEMPRE VIVA,R02,ERROR,72.0,69.0,,,0.0,False
3817,X IIUME,2021-08-27,11:34,129.0,80,AV LIBERTADOR,,APELADA,49.0,45.0,,,0.0,False
3822,BM -351,1932-01-01,00:00,81.0,60,AV LIBERTADOR,R02,ERROR,21.0,18.0,,,0.0,False
3824,WU08 YWC,2022-09-04,16:18,100.0,40,AV LIBERTADOR,R01,APELADA,60.0,58.0,,,0.0,False
3825,990 XYK,1932-01-01,20:43,141.0,80,AV SIEMPRE VIVA,R01,IMPAGA,61.0,57.0,,,0.0,False
3827,M43 1ZW,2023-03-10,16:18,58.0,40,RUTA 9,R03,IMPAGA,18.0,16.0,,,0.0,False
3829,29 999 61,2020-08-01,00:00,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0,,,0.0,False
3831,T0Y DR,1932-01-01,10:37,109.0,40,AV LIBERTADOR,R01,PAGADA,69.0,67.0,,,0.0,False
3833,HF 3461,2023-03-03,16:18,97.0,40,AV SIEMPRE VIVA,,PAGADA,57.0,55.0,,,0.0,False
3838,6EVY261,2021-12-01,20:43,98.0,60,AV SIEMPRE VIVA,R03,APELADA,38.0,35.0,,,0.0,False
3840,GOOGLE,2023-05-21,16:19,94.0,80,AV LIBERTADOR,R02,ERROR,14.0,10.0,,,0.0,False
3844,691 XC 80,2023-11-12,11:35,111.0,40,AV SIEMPRE VIVA,R02,APELADA,71.0,69.0,,,0.0,False
3846,BP717,2022-07-17,16:19,94.0,40,AV LIBERTADOR,,ERROR,54.0,52.0,,,0.0,False
3847,AWS 167,1932-01-01,16:19,155.0,80,AV LIBERTADOR,,IMPAGA,75.0,71.0,,,0.0,False
3851,X IIUME,2020-08-28,16:19,121.0,80,AV LIBERTADOR,,APELADA,41.0,37.0,,,0.0,False
3853,BP717,2021-07-26,11:35,105.0,80,AV LIBERTADOR,R02,PAGADA,25.0,21.0,,,0.0,False
3854,GOOGLE,2022-08-09,16:20,53.0,40,AV SIEMPRE VIVA,R01,ERROR,13.0,11.0,,,0.0,False
3855,990 XYK,1932-01-01,10:37,131.0,80,AV SIEMPRE VIVA,R03,PAGADA,51.0,47.0,,,0.0,False
3857,6EVY261,2020-12-06,00:00,146.0,80,AV SIEMPRE VIVA,,APELADA,66.0,62.0,,,0.0,False
3860,3646 HBH,1932-01-01,11:36,112.0,80,RUTA 9,R01,PAGADA,32.0,28.0,,,0.0,False
3861,81-ZF-JD,2020-10-07,20:44,150.0,80,AV LIBERTADOR,R01,IMPAGA,70.0,66.0,,,0.0,False
3863,6EVY261,2022-12-31,10:38,71.0,40,AV LIBERTADOR,R02,PAGADA,31.0,29.0,,,0.0,False
3864,WU08 YWC,2021-05-07,20:44,112.0,60,RUTA 9,R01,IMPAGA,52.0,49.0,,,0.0,False
3866,WU08 YWC,1932-01-01,16:20,94.0,60,AV SIEMPRE VIVA,R03,APELADA,34.0,31.0,,,0.0,False
3868,W326 AVE,2023-04-12,11:36,139.0,60,RUTA 9,,IMPAGA,79.0,76.0,,,0.0,False
3870,3646 HBH,2023-02-13,10:38,47.0,40,RUTA 9,R03,ERROR,7.0,5.0,,,0.0,False
3874,TL03 GOG,2021-04-24,11:37,108.0,40,AV SIEMPRE VIVA,R01,APELADA,68.0,66.0,,,0.0,False
3876,NTHG LFT,2021-11-28,10:38,97.0,80,AV SIEMPRE VIVA,R02,APELADA,17.0,13.0,,,0.0,False
3878,HF 3461,2021-12-26,11:37,151.0,80,AV SIEMPRE VIVA,,APELADA,71.0,67.0,,,0.0,False
3879,6EVY261,2021-05-23,10:38,132.0,80,AV LIBERTADOR,,APELADA,52.0,48.0,,,0.0,False
3891,J1S1,1932-01-01,20:46,87.0,60,AV LIBERTADOR,R03,ERROR,27.0,24.0,,,0.0,False
3899,WE FLYN,2020-11-04,10:39,92.0,80,AV SIEMPRE VIVA,R01,APELADA,12.0,8.0,,,0.0,False
3900,691 XC 80,2023-12-30,10:39,75.0,40,RUTA 9,R03,IMPAGA,35.0,33.0,,,0.0,False
3901,990 XYK,2023-07-06,00:00,95.0,80,AV SIEMPRE VIVA,R03,ERROR,15.0,11.0,,,0.0,False
3902,WE FLYN,1932-01-01,10:39,120.0,80,RUTA 9,R01,ERROR,40.0,36.0,,,0.0,False
3905,57 777 70,1932-01-01,00:00,108.0,80,RUTA 9,R02,PAGADA,28.0,24.0,,,0.0,False
3907,41 RS TZ,2020-10-09,20:46,85.0,80,AV LIBERTADOR,R03,PAGADA,5.0,1.0,,,0.0,False
3909,WU 341 A,2022-03-25,11:38,124.0,80,RUTA 9,R01,IMPAGA,44.0,40.0,,,0.0,False
3911,TL03 GOG,2024-02-07,20:47,158.0,80,AV LIBERTADOR,R01,PAGADA,78.0,74.0,,,0.0,False
3913,VNK296 GP,2022-09-24,16:22,135.0,80,RUTA 9,R03,APELADA,55.0,51.0,,,0.0,False
3914,8B90638,2022-06-21,00:00,50.0,40,AV SIEMPRE VIVA,R03,APELADA,10.0,8.0,,,0.0,False
3915,M20 CPR,1932-01-01,10:40,104.0,40,AV SIEMPRE VIVA,R01,PAGADA,64.0,62.0,,,0.0,False
3916,M20 CPR,2021-11-15,00:00,109.0,80,AV LIBERTADOR,R01,PAGADA,29.0,25.0,,,0.0,False
3919,DK 414 N,2023-04-15,10:40,121.0,60,AV SIEMPRE VIVA,R01,IMPAGA,61.0,58.0,,,0.0,False
3926,M VU 4688,2022-06-21,20:47,130.0,60,AV LIBERTADOR,R01,PAGADA,70.0,67.0,,,0.0,False
3928,41 RS TZ,1932-01-01,16:22,61.0,40,AV LIBERTADOR,R03,PAGADA,21.0,19.0,,,0.0,False
3929,FVIO UHP,2022-01-19,11:39,141.0,80,AV SIEMPRE VIVA,,APELADA,61.0,57.0,,,0.0,False
3933,BP717,2021-05-22,11:39,80.0,40,RUTA 9,,PAGADA,40.0,38.0,,,0.0,False
3938,691 XC 80,2021-05-05,10:41,64.0,40,AV LIBERTADOR,R03,IMPAGA,24.0,22.0,,,0.0,False
3939,RFH 373,2020-05-01,20:47,143.0,80,AV LIBERTADOR,R03,IMPAGA,63.0,59.0,,,0.0,False
3942,T0Y DR,1932-01-01,11:40,110.0,40,AV SIEMPRE VIVA,R01,ERROR,70.0,68.0,,,0.0,False
3944,CD 056 01,1932-01-01,16:23,47.0,40,RUTA 9,,PAGADA,7.0,5.0,,,0.0,False
3945,6NCE831,1932-01-01,10:41,95.0,60,RUTA 9,,ERROR,35.0,32.0,,,0.0,False
3946,691 XC 80,2023-09-12,11:40,45.0,40,AV SIEMPRE VIVA,R02,ERROR,5.0,3.0,,,0.0,False
3950,X IIUME,2022-03-17,00:00,74.0,40,AV SIEMPRE VIVA,R01,IMPAGA,34.0,32.0,,,0.0,False
3952,YLO8 WUE,2021-08-06,16:23,102.0,80,AV SIEMPRE VIVA,,ERROR,22.0,18.0,,,0.0,False
3953,HAMSTUR,2022-04-30,10:41,44.0,40,RUTA 9,R03,ERROR,4.0,2.0,,,0.0,False
3954,PIW 4215,2021-07-31,10:41,130.0,60,AV SIEMPRE VIVA,R01,IMPAGA,70.0,67.0,,,0.0,False
3956,81-ZF-JD,2020-10-30,11:41,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0,,,0.0,False
3957,CBM UK,2021-10-03,16:24,142.0,80,RUTA 9,R01,ERROR,62.0,58.0,,,0.0,False
3960,M PX 9357,2020-09-17,11:41,124.0,60,AV LIBERTADOR,R03,APELADA,64.0,61.0,,,0.0,False
3961,M VU 4688,2023-10-28,20:48,108.0,60,AV SIEMPRE VIVA,R01,ERROR,48.0,45.0,,,0.0,False
3964,BX 55 DOG,2023-10-30,11:41,146.0,80,RUTA 9,R03,ERROR,66.0,62.0,,,0.0,False
3966,FD 1475,2023-04-22,10:42,131.0,80,RUTA 9,R02,APELADA,51.0,47.0,,,0.0,False
3967,MX60 NZA,2022-06-22,16:24,123.0,80,AV LIBERTADOR,R01,PAGADA,43.0,39.0,,,0.0,False
3968,BB 8986,2021-12-21,11:41,91.0,40,AV SIEMPRE VIVA,R01,IMPAGA,51.0,49.0,,,0.0,False
3970,TL03 GOG,2024-01-14,10:42,80.0,40,AV LIBERTADOR,R02,ERROR,40.0,38.0,,,0.0,False
3971,DK 414 N,2020-07-28,10:42,119.0,80,AV LIBERTADOR,R03,APELADA,39.0,35.0,,,0.0,False
3973,589222,2020-08-24,20:48,98.0,80,AV SIEMPRE VIVA,R01,ERROR,18.0,14.0,,,0.0,False
3974,WU08 YWC,2022-08-31,00:00,77.0,60,AV LIBERTADOR,,IMPAGA,17.0,14.0,,,0.0,False
3977,HF 58 HXP,2020-04-06,11:42,154.0,80,RUTA 9,,ERROR,74.0,70.0,,,0.0,False
3979,M20 CPR,2020-03-13,16:25,118.0,60,AV LIBERTADOR,R02,ERROR,58.0,55.0,,,0.0,False
3984,AWS 167,2020-05-03,11:42,125.0,60,AV LIBERTADOR,,ERROR,65.0,62.0,,,0.0,False
3986,57 777 70,2021-02-01,11:42,48.0,40,AV LIBERTADOR,,PAGADA,8.0,6.0,,,0.0,False
3990,M20 CPR,2022-02-05,10:42,92.0,40,AV SIEMPRE VIVA,R01,IMPAGA,52.0,50.0,,,0.0,False
3994,M20 CPR,1932-01-01,00:00,64.0,60,AV SIEMPRE VIVA,R01,IMPAGA,4.0,1.0,,,0.0,False
